task,model,privacy_mechanism,epsilon,delta,seed,metric,value
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,accuracy,0.9738805970149254
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,precision,0.8870967741935484
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,recall,1.0
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,f1,0.9401709401709402
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,macro_f1,0.9617322481284295
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,brier,0.029784725736392716
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,ece,0.030038580231945215
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,threshold,0.00395
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,demographic_parity_difference,0.024236332160607582
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,equalized_odds_difference,0.04141485958051902
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,tpr_group_female,1.0
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,tpr_group_male,1.0
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,fpr_group_female,0.05172413793103448
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,fpr_group_male,0.010309278350515464
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,group_size_female,141.0
smoker_with_charges_legacy,gradient_boosting,none,inf,,1,group_size_male,127.0
smoker_with_charges_legacy,neural,none,inf,,1,roc_auc,0.9857447716602646
smoker_with_charges_legacy,neural,none,inf,,1,pr_auc,0.9331856807172256
smoker_with_charges_legacy,neural,none,inf,,1,accuracy,0.9738805970149254
smoker_with_charges_legacy,neural,none,inf,,1,precision,0.8870967741935484
smoker_with_charges_legacy,neural,none,inf,,1,recall,1.0
smoker_with_charges_legacy,neural,none,inf,,1,f1,0.9401709401709402
smoker_with_charges_legacy,neural,none,inf,,1,macro_f1,0.9617322481284295
smoker_with_charges_legacy,neural,none,inf,,1,brier,0.037505656480789185
smoker_with_charges_legacy,neural,none,inf,,1,ece,0.06329690964208187
smoker_with_charges_legacy,neural,none,inf,,1,threshold,0.22720111614495692
smoker_with_charges_legacy,neural,none,inf,,1,demographic_parity_difference,0.03920254649019936
smoker_with_charges_legacy,neural,none,inf,,1,equalized_odds_difference,0.022484891574831144
smoker_with_charges_legacy,neural,none,inf,,1,tpr_group_female,1.0
smoker_with_charges_legacy,neural,none,inf,,1,tpr_group_male,1.0
smoker_with_charges_legacy,neural,none,inf,,1,fpr_group_female,0.04310344827586207
smoker_with_charges_legacy,neural,none,inf,,1,fpr_group_male,0.020618556701030927
smoker_with_charges_legacy,neural,none,inf,,1,group_size_female,141.0
smoker_with_charges_legacy,neural,none,inf,,1,group_size_male,127.0
smoker_with_charges_legacy,neural,none,inf,,1,mia_loss_threshold_auc,0.5070267819779606
smoker_with_charges_legacy,neural,none,inf,,1,mia_tpr_at_fpr_0.01,0.007009345794392523
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,roc_auc,0.9836961160904822
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,pr_auc,0.9299333905484441
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,accuracy,0.9477611940298507
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,precision,0.7971014492753623
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,recall,1.0
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,f1,0.8870967741935484
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,macro_f1,0.9265580958346382
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,brier,0.051798999309539795
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,ece,0.05356794481033817
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,threshold,0.06723458076541763
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,demographic_parity_difference,0.019489585078460964
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,equalized_odds_difference,0.04496978314966229
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,tpr_group_female,1.0
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,tpr_group_male,1.0
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,fpr_group_female,0.08620689655172414
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,fpr_group_male,0.041237113402061855
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,group_size_female,141.0
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,group_size_male,127.0
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,mia_loss_threshold_auc,0.5033063363091086
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,mia_tpr_at_fpr_0.01,0.018691588785046728
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,achieved_epsilon,0.4926042171759174
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,1,noise_multiplier,11.5625
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,roc_auc,0.9844643619291507
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,pr_auc,0.929756690773219
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,accuracy,0.9701492537313433
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,precision,0.8852459016393442
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,recall,0.9818181818181818
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,f1,0.9310344827586207
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,macro_f1,0.9559934318555008
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,brier,0.0507468581199646
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,ece,0.07313168293146204
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,threshold,0.293489810360137
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,demographic_parity_difference,0.031328530742167876
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,equalized_odds_difference,0.033333333333333326
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,tpr_group_female,1.0
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,tpr_group_male,0.9666666666666667
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,fpr_group_female,0.04310344827586207
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,fpr_group_male,0.020618556701030927
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,group_size_female,141.0
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,group_size_male,127.0
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,mia_loss_threshold_auc,0.513260217603571
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,mia_tpr_at_fpr_0.01,0.012850467289719626
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,achieved_epsilon,1.9979365212033011
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,1,noise_multiplier,3.37890625
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,roc_auc,0.9839521980367051
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,pr_auc,0.9275570743475184
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,accuracy,0.9664179104477612
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,precision,0.8833333333333333
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,recall,0.9636363636363636
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,f1,0.9217391304347826
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,macro_f1,0.9501807291128783
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,brier,0.05197553709149361
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,ece,0.08153212396289529
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,threshold,0.31425801952879634
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,demographic_parity_difference,0.03842072932372817
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,equalized_odds_difference,0.022484891574831144
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,tpr_group_female,0.96
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,tpr_group_male,0.9666666666666667
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,fpr_group_female,0.04310344827586207
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,fpr_group_male,0.020618556701030927
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,group_size_female,141.0
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,group_size_male,127.0
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,mia_loss_threshold_auc,0.513262397126517
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,mia_tpr_at_fpr_0.01,0.008177570093457943
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,achieved_epsilon,5.996399562124039
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,1,noise_multiplier,1.483154296875
smoker_with_charges_legacy,dummy,none,inf,,2,roc_auc,0.5
smoker_with_charges_legacy,dummy,none,inf,,2,pr_auc,0.20522388059701493
smoker_with_charges_legacy,dummy,none,inf,,2,accuracy,0.20522388059701493
smoker_with_charges_legacy,dummy,none,inf,,2,precision,0.20522388059701493
smoker_with_charges_legacy,dummy,none,inf,,2,recall,1.0
smoker_with_charges_legacy,dummy,none,inf,,2,f1,0.34055727554179566
smoker_with_charges_legacy,dummy,none,inf,,2,macro_f1,0.17027863777089783
smoker_with_charges_legacy,dummy,none,inf,,2,brier,0.16310765507122435
smoker_with_charges_legacy,dummy,none,inf,,2,ece,0.000784628260566328
smoker_with_charges_legacy,dummy,none,inf,,2,threshold,0.204439
smoker_with_charges_legacy,dummy,none,inf,,2,demographic_parity_difference,0.0
smoker_with_charges_legacy,dummy,none,inf,,2,equalized_odds_difference,0.0
smoker_with_charges_legacy,dummy,none,inf,,2,tpr_group_female,1.0
smoker_with_charges_legacy,dummy,none,inf,,2,tpr_group_male,1.0
smoker_with_charges_legacy,dummy,none,inf,,2,fpr_group_female,1.0
smoker_with_charges_legacy,dummy,none,inf,,2,fpr_group_male,1.0
smoker_with_charges_legacy,dummy,none,inf,,2,group_size_female,126.0
smoker_with_charges_legacy,dummy,none,inf,,2,group_size_male,142.0
smoker_with_charges_legacy,logistic,none,inf,,2,roc_auc,0.987793427230047
smoker_with_charges_legacy,logistic,none,inf,,2,pr_auc,0.9452766453307755
smoker_with_charges_legacy,logistic,none,inf,,2,accuracy,0.9738805970149254
smoker_with_charges_legacy,logistic,none,inf,,2,precision,0.9
smoker_with_charges_legacy,logistic,none,inf,,2,recall,0.9818181818181818
smoker_with_charges_legacy,logistic,none,inf,,2,f1,0.9391304347826087
smoker_with_charges_legacy,logistic,none,inf,,2,macro_f1,0.9612516781989053
smoker_with_charges_legacy,logistic,none,inf,,2,brier,0.03350918620351984
smoker_with_charges_legacy,logistic,none,inf,,2,ece,0.054012343175061386
smoker_with_charges_legacy,logistic,none,inf,,2,threshold,0.3649227638190942
smoker_with_charges_legacy,logistic,none,inf,,2,demographic_parity_difference,0.01810865191146882
smoker_with_charges_legacy,logistic,none,inf,,2,equalized_odds_difference,0.040000000000000036
smoker_with_charges_legacy,logistic,none,inf,,2,tpr_group_female,0.96
smoker_with_charges_legacy,logistic,none,inf,,2,tpr_group_male,1.0
smoker_with_charges_legacy,logistic,none,inf,,2,fpr_group_female,0.0297029702970297
smoker_with_charges_legacy,logistic,none,inf,,2,fpr_group_male,0.026785714285714284
smoker_with_charges_legacy,logistic,none,inf,,2,group_size_female,126.0
smoker_with_charges_legacy,logistic,none,inf,,2,group_size_male,142.0
smoker_with_charges_legacy,svm,none,inf,,2,roc_auc,0.9881348698250108
smoker_with_charges_legacy,svm,none,inf,,2,pr_auc,0.929179606579453
smoker_with_charges_legacy,svm,none,inf,,2,accuracy,0.9626865671641791
smoker_with_charges_legacy,svm,none,inf,,2,precision,0.8688524590163934
smoker_with_charges_legacy,svm,none,inf,,2,recall,0.9636363636363636
smoker_with_charges_legacy,svm,none,inf,,2,f1,0.9137931034482759
smoker_with_charges_legacy,svm,none,inf,,2,macro_f1,0.944991789819376
smoker_with_charges_legacy,svm,none,inf,,2,brier,0.028911860287727593
smoker_with_charges_legacy,svm,none,inf,,2,ece,0.01927681211245682
smoker_with_charges_legacy,svm,none,inf,,2,threshold,0.23414047738693616
smoker_with_charges_legacy,svm,none,inf,,2,demographic_parity_difference,0.02515090543259557
smoker_with_charges_legacy,svm,none,inf,,2,equalized_odds_difference,0.014939886845827442
smoker_with_charges_legacy,svm,none,inf,,2,tpr_group_female,0.96
smoker_with_charges_legacy,svm,none,inf,,2,tpr_group_male,0.9666666666666667
smoker_with_charges_legacy,svm,none,inf,,2,fpr_group_female,0.0297029702970297
smoker_with_charges_legacy,svm,none,inf,,2,fpr_group_male,0.044642857142857144
smoker_with_charges_legacy,svm,none,inf,,2,group_size_female,126.0
smoker_with_charges_legacy,svm,none,inf,,2,group_size_male,142.0
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,roc_auc,0.9912078531796842
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,pr_auc,0.9690997107948076
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,accuracy,0.9477611940298507
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,precision,0.8867924528301887
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,recall,0.8545454545454545
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,f1,0.8703703703703703
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,macro_f1,0.9188300449982694
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,brier,0.03757815206895251
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,ece,0.037834947015559575
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,threshold,0.188516
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,demographic_parity_difference,0.028727923094120283
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,equalized_odds_difference,0.09999999999999998
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,tpr_group_female,0.8
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,tpr_group_male,0.9
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,fpr_group_female,0.0297029702970297
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,fpr_group_male,0.026785714285714284
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,group_size_female,126.0
smoker_with_charges_legacy,gradient_boosting,none,inf,,2,group_size_male,142.0
smoker_with_charges_legacy,neural,none,inf,,2,roc_auc,0.9886470337174563
smoker_with_charges_legacy,neural,none,inf,,2,pr_auc,0.9482670592949463
smoker_with_charges_legacy,neural,none,inf,,2,accuracy,0.9776119402985075
smoker_with_charges_legacy,neural,none,inf,,2,precision,0.9016393442622951
smoker_with_charges_legacy,neural,none,inf,,2,recall,1.0
smoker_with_charges_legacy,neural,none,inf,,2,f1,0.9482758620689655
smoker_with_charges_legacy,neural,none,inf,,2,macro_f1,0.9669950738916256
smoker_with_charges_legacy,neural,none,inf,,2,brier,0.028714530169963837
smoker_with_charges_legacy,neural,none,inf,,2,ece,0.04314418854223663
smoker_with_charges_legacy,neural,none,inf,,2,threshold,0.36016719784568757
smoker_with_charges_legacy,neural,none,inf,,2,demographic_parity_difference,0.010172143974960884
smoker_with_charges_legacy,neural,none,inf,,2,equalized_odds_difference,0.0029172560113154174
smoker_with_charges_legacy,neural,none,inf,,2,tpr_group_female,1.0
smoker_with_charges_legacy,neural,none,inf,,2,tpr_group_male,1.0
smoker_with_charges_legacy,neural,none,inf,,2,fpr_group_female,0.0297029702970297
smoker_with_charges_legacy,neural,none,inf,,2,fpr_group_male,0.026785714285714284
smoker_with_charges_legacy,neural,none,inf,,2,group_size_female,126.0
smoker_with_charges_legacy,neural,none,inf,,2,group_size_male,142.0
smoker_with_charges_legacy,neural,none,inf,,2,mia_loss_threshold_auc,0.5092041254010322
smoker_with_charges_legacy,neural,none,inf,,2,mia_tpr_at_fpr_0.01,0.002336448598130841
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,roc_auc,0.9681604780196329
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,pr_auc,0.9074672605121705
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,accuracy,0.9029850746268657
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,precision,0.7543859649122807
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,recall,0.7818181818181819
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,f1,0.7678571428571429
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,macro_f1,0.8532681940700808
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,brier,0.06319071352481842
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,ece,0.061426870158008635
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,threshold,0.07948730848542411
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,demographic_parity_difference,0.08685446009389672
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,equalized_odds_difference,0.1133333333333334
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,tpr_group_female,0.72
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,tpr_group_male,0.8333333333333334
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,fpr_group_female,0.0297029702970297
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,fpr_group_male,0.09821428571428571
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,group_size_female,126.0
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,group_size_male,142.0
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,mia_loss_threshold_auc,0.5119721195424746
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,mia_tpr_at_fpr_0.01,0.009345794392523364
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,achieved_epsilon,0.4926042171759174
smoker_with_charges_legacy,dpsgd,dpsgd,0.4926042171759174,1e-05,2,noise_multiplier,11.5625
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,roc_auc,0.9872812633376015
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,pr_auc,0.9454396274840215
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,accuracy,0.9552238805970149
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,precision,0.8208955223880597
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,recall,1.0
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,f1,0.9016393442622951
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,macro_f1,0.9363269185079591
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,brier,0.03897199407219887
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,ece,0.050024032455439744
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,threshold,0.11696941001181627
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,demographic_parity_difference,0.022468142186452045
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,equalized_odds_difference,0.012995049504950493
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,tpr_group_female,1.0
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,2,tpr_group_male,1.0
